question_topic_name,question_grade,question_term,question_unit,question_type1,question_type2,question_filename,question_dataset,question_text
수직,P4,2,04,1,0,P4_2_04_00043_52196.png,1,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_00042_30192.png,1,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00042_25667.png,1,
각 알아보기,P3,1,02,1,0,P3_1_02_00042_84231.png,1,
예각과 둔각 알아보기,P4,1,02,1,0,P4_1_02_00043_37123.png,1,
사각형의 나머지 한 각의 크기,P4,1,02,1,0,P4_1_02_00042_28420.png,1,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00043_35197.png,1,
직사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00042_25553.png,1,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_00043_53493.png,1,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00042_25220.png,1,
직사각형과 정사각형의 성질 활용,P4,2,04,1,0,P4_2_04_00042_55821.png,1,
정삼각형의 성질 알아보기,P4,2,02,1,0,P4_2_02_00043_37873.png,1,
수직,P4,2,04,1,0,P4_2_04_00043_51871.png,1,
사다리꼴 알아보기,P4,2,04,1,0,P4_2_04_00043_53978.png,1,
예각삼각형 알아보기,P4,2,02,1,0,P4_2_02_00043_37459.png,1,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00042_25478.png,1,
삼각자와 각도기를 이용한 수선 긋기,P4,2,04,1,0,P4_2_04_00043_51985.png,1,
사각형의 나머지 한 각의 크기,P4,1,02,1,0,P4_1_02_00043_37383.png,1,
사각형의 나머지 한 각의 크기,P4,1,02,1,0,P4_1_02_00042_28089.png,1,
평행 알아보기,P4,2,04,1,0,P4_2_04_00043_52048.png,1,
정삼각형의 성질 알아보기,P4,2,02,1,0,P4_2_02_00043_37884.png,1,
예각과 둔각 알아보기,P4,1,02,1,0,P4_1_02_00043_37150.png,1,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_00043_53734.png,1,
각도기와 자를 이용하여 각 그리기,P4,1,02,1,0,P4_1_02_00043_37201.png,1,
원 그리기,P3,2,03,1,0,P3_2_03_00043_53381.png,1,
원을 이용하여 여러 가지 모양 그리기,P3,2,03,1,0,P3_2_03_00042_92592.png,1,
삼각형을 각의 크기에 따라 분류하기,P4,2,02,1,0,P4_2_02_00043_37701.png,1,
예각과 둔각 알아보기,P4,1,02,1,0,P4_1_02_00042_29750.png,1,
직각삼각형 알아보기,P3,1,02,1,0,P3_1_02_00043_35040.png,1,
직사각형과 정사각형의 성질 활용,P4,2,04,1,0,P4_2_04_00042_56793.png,1,
삼각형을 각의 크기에 따라 분류하기,P4,2,02,1,0,P4_2_02_00043_37487.png,1,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00042_25686.png,1,
사각형의 나머지 한 각의 크기,P4,1,02,1,0,P4_1_02_00043_37420.png,1,
사다리꼴 알아보기,P4,2,04,1,0,P4_2_04_00042_55723.png,1,
둔각삼각형 알아보기,P4,2,02,1,0,P4_2_02_00043_37466.png,1,
삼각자와 각도기를 이용한 수선 긋기,P4,2,04,1,0,P4_2_04_00043_51973.png,1,
정사각형의 성질 알아보기,P4,2,04,1,0,P4_2_04_00042_56783.png,1,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_00043_37349.png,1,
사각형의 나머지 한 각의 크기,P4,1,02,1,0,P4_1_02_00042_28081.png,1,
직사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00042_25439.png,1,
각도의 합 또는 차의 활용,P4,1,02,1,0,P4_1_02_00043_37294.png,1,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_00043_53456.png,1,
사각형의 나머지 한 각의 크기,P4,1,02,1,0,P4_1_02_00042_30229.png,1,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_00043_53252.png,1,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_00043_53273.png,1,
원 그리기,P3,2,03,1,0,P3_2_03_00042_53252.png,1,
원을 이용하여 여러 가지 모양 그리기,P3,2,03,1,0,P3_2_03_00043_53780.png,1,
직각삼각형 알아보기,P3,1,02,1,0,P3_1_02_00043_35068.png,1,
평행선 사이의 거리 알아보기,P4,2,04,1,0,P4_2_04_00044_36862.png,1,
평행사변형 알아보기,P4,2,04,1,0,P4_2_04_00043_54017.png,1,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_00043_53583.png,1,
사각형의 나머지 한 각의 크기,P4,1,02,1,0,P4_1_02_00043_37808.png,1,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_00043_53684.png,1,
삼각형을 각의 크기에 따라 분류하기,P4,2,02,1,0,P4_2_02_00042_28299.png,1,
사다리꼴 알아보기,P4,2,04,1,0,P4_2_04_00042_55714.png,1,
삼각형을 각의 크기에 따라 분류하기,P4,2,02,1,0,P4_2_02_00042_99035.png,1,
평행사변형의 성질 알아보기,P4,2,04,1,0,P4_2_04_00043_54109.png,1,
삼각형의 세 각의 크기의 합 구하기,P4,1,02,1,0,P4_1_02_00043_37353.png,1,
각 알아보기,P3,1,02,1,0,P3_1_02_00042_25104.png,1,
삼각형을 각의 크기에 따라 분류하기,P4,2,02,1,0,P4_2_02_00043_37481.png,1,
수직,P4,2,04,1,0,P4_2_04_00043_51907.png,1,
정사각형의 성질 알아보기,P4,2,04,1,0,P4_2_04_00042_92177.png,1,
두 각도의 차 구하기,P4,1,02,1,0,P4_1_02_00043_37256.png,1,
평행사변형의 성질 알아보기,P4,2,04,1,0,P4_2_04_00042_55737.png,1,
각 알아보기,P3,1,02,1,0,P3_1_02_00042_25392.png,1,
마름모 알아보기,P4,2,04,1,0,P4_2_04_00042_56743.png,1,
마름모의 성질 알아보기,P4,2,04,1,0,P4_2_04_00043_54203.png,1,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_00042_30187.png,1,
예각삼각형 알아보기,P4,2,02,1,0,P4_2_02_00043_37460.png,1,
사다리꼴 알아보기,P4,2,04,1,0,P4_2_04_00042_55713.png,1,
마름모의 성질 알아보기,P4,2,04,1,0,P4_2_04_00043_54233.png,1,
원 그리기,P3,2,03,1,0,P3_2_03_00042_54118.png,1,
삼각자와 각도기를 이용한 수선 긋기,P4,2,04,1,0,P4_2_04_00043_51931.png,1,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_00043_53662.png,1,
두 각도의 차 구하기,P4,1,02,1,0,P4_1_02_00042_27353.png,1,
평행사변형의 성질 알아보기,P4,2,04,1,0,P4_2_04_00042_55757.png,1,
두 각도의 차 구하기,P4,1,02,1,0,P4_1_02_00042_29737.png,1,
예각과 둔각 알아보기,P4,1,02,1,0,P4_1_02_00042_28702.png,1,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_00043_53478.png,1,
평행사변형 알아보기,P4,2,04,1,0,P4_2_04_00043_54025.png,1,
직각삼각형 알아보기,P3,1,02,1,0,P3_1_02_00042_36500.png,1,
직선 알아보기,P3,1,02,1,0,P3_1_02_00043_34636.png,1,
평행 알아보기,P4,2,04,1,0,P4_2_04_00043_52339.png,1,
각도기를 이용하여 각도 재기,P4,1,02,1,0,P4_1_02_00042_28146.png,1,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00043_35195.png,1,
원을 이용하여 여러 가지 모양 그리기,P3,2,03,1,0,P3_2_03_00043_53859.png,1,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_00043_53474.png,1,
각도기와 자를 이용하여 각 그리기,P4,1,02,1,0,P4_1_02_00043_37203.png,1,
사다리꼴 알아보기,P4,2,04,1,0,P4_2_04_00042_56695.png,1,
두 각도의 차 구하기,P4,1,02,1,0,P4_1_02_00043_37290.png,1,
수직,P4,2,04,1,0,P4_2_04_00043_52271.png,1,
삼각자를 사용하여 평행선 긋기,P4,2,04,1,0,P4_2_04_00043_52412.png,1,
각도기와 자를 이용하여 각 그리기,P4,1,02,1,0,P4_1_02_00042_83890.png,1,
이등변삼각형 알아보기,P4,2,02,1,0,P4_2_02_00043_37535.png,1,
삼각자를 사용하여 평행선 긋기,P4,2,04,1,0,P4_2_04_00043_52097.png,1,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_00043_53279.png,1,
사다리꼴 알아보기,P4,2,04,1,0,P4_2_04_00042_55724.png,1,
원을 이용하여 여러 가지 모양 그리기,P3,2,03,1,0,P3_2_03_00043_53767.png,1,
사다리꼴 알아보기,P4,2,04,1,0,P4_2_04_00042_92491.png,1,
두 각도의 합 구하기,P4,1,02,1,0,P4_1_02_00043_37277.png,1,
직각 알아보기,P3,1,02,1,0,P3_1_02_00042_32762.png,1,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00042_25583.png,1,
평행선 사이의 거리 알아보기,P4,2,04,1,0,P4_2_04_00044_36881.png,1,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_00043_53675.png,1,
삼각자를 사용하여 평행선 긋기,P4,2,04,1,0,P4_2_04_00042_56679.png,1,
각 알아보기,P3,1,02,1,0,P3_1_02_00042_25352.png,1,
원 그리기,P3,2,03,1,0,P3_2_03_00043_53370.png,1,
각 알아보기,P3,1,02,1,0,P3_1_02_00043_34642.png,1,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_00042_31040.png,1,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00043_34724.png,1,
평행 알아보기,P4,2,04,1,0,P4_2_04_00043_52307.png,1,
직선 알아보기,P3,1,02,1,0,P3_1_02_00043_34880.png,1,
두 각도의 차 구하기,P4,1,02,1,0,P4_1_02_00042_28238.png,1,
사각형의 나머지 한 각의 크기,P4,1,02,1,0,P4_1_02_00043_37416.png,1,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00042_25561.png,1,
각도기와 자를 이용하여 각 그리기,P4,1,02,1,0,P4_1_02_00043_37221.png,1,
각도의 합 또는 차의 활용,P4,1,02,1,0,P4_1_02_00043_37293.png,1,
각 알아보기,P3,1,02,1,0,P3_1_02_00042_25106.png,1,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00043_35203.png,1,
원 그리기,P3,2,03,1,0,P3_2_03_00043_53361.png,1,
직각삼각형 알아보기,P3,1,02,1,0,P3_1_02_00042_84248.png,1,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00042_25506.png,1,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_00042_30184.png,1,
각도기와 자를 이용하여 각 그리기,P4,1,02,1,0,P4_1_02_00043_37209.png,1,
사다리꼴 알아보기,P4,2,04,1,0,P4_2_04_00043_53945.png,1,
각도를 어림하고 각도기로 재어 확인하기,P4,1,02,1,0,P4_1_02_00043_37244.png,1,
원을 이용하여 여러 가지 모양 그리기,P3,2,03,1,0,P3_2_03_00043_53810.png,1,
직사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00042_25197.png,1,
직각 알아보기,P3,1,02,1,0,P3_1_02_00043_35003.png,1,
마름모의 성질 알아보기,P4,2,04,1,0,P4_2_04_00042_92514.png,1,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00042_25255.png,1,
각도의 합 또는 차의 활용,P4,1,02,1,0,P4_1_02_00043_37743.png,1,
마름모 알아보기,P4,2,04,1,0,P4_2_04_00043_54140.png,1,
평행사변형의 성질 알아보기,P4,2,04,1,0,P4_2_04_00043_54068.png,1,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_00043_53753.png,1,
평행 알아보기,P4,2,04,1,0,P4_2_04_00043_52167.png,1,
각도기와 자를 이용하여 각 그리기,P4,1,02,1,0,P4_1_02_00042_28168.png,1,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_00043_53505.png,1,
각 알아보기,P3,1,02,1,0,P3_1_02_00042_25372.png,1,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_00042_98929.png,1,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_00043_53464.png,1,
각도기를 이용하여 각도 재기,P4,1,02,1,0,P4_1_02_00043_37089.png,1,
이등변삼각형 알아보기,P4,2,02,1,0,P4_2_02_00043_37549.png,1,
직각삼각형 알아보기,P3,1,02,1,0,P3_1_02_00042_25166.png,1,
삼각형을 각의 크기에 따라 분류하기,P4,2,02,1,0,P4_2_02_00043_37448.png,1,
두 각도의 차 구하기,P4,1,02,1,0,P4_1_02_00042_30137.png,1,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00043_34725.png,1,
원 그리기,P3,2,03,1,0,P3_2_03_00042_53269.png,1,
사다리꼴 알아보기,P4,2,04,1,0,P4_2_04_00042_56696.png,1,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00042_25210.png,1,
두 각도의 차 구하기,P4,1,02,1,0,P4_1_02_00042_31020.png,1,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00042_25471.png,1,
사다리꼴 알아보기,P4,2,04,1,0,P4_2_04_00042_56694.png,1,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_00043_53266.png,1,
원 그리기,P3,2,03,1,0,P3_2_03_00043_53400.png,1,
각도기와 자를 이용하여 각 그리기,P4,1,02,1,0,P4_1_02_00043_37197.png,1,
각 알아보기,P3,1,02,1,0,P3_1_02_00043_34947.png,1,
사각형의 나머지 한 각의 크기,P4,1,02,1,0,P4_1_02_00042_30218.png,1,
평행 알아보기,P4,2,04,1,0,P4_2_04_00043_52383.png,1,
직각삼각형 알아보기,P3,1,02,1,0,P3_1_02_00042_25397.png,1,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00043_35164.png,1,
직사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00042_32783.png,1,
직각삼각형 알아보기,P3,1,02,1,0,P3_1_02_00042_25414.png,1,
예각과 둔각 알아보기,P4,1,02,1,0,P4_1_02_00042_28683.png,1,
원 그리기,P3,2,03,1,0,P3_2_03_00042_54107.png,1,
삼각형의 변의 길이에 따라 분류하기,P4,2,02,1,0,P4_2_02_00043_37866.png,1,
삼각자를 사용하여 평행선 긋기,P4,2,04,1,0,P4_2_04_00043_52084.png,1,
삼각자를 사용하여 평행선 긋기,P4,2,04,1,0,P4_2_04_00042_92565.png,1,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_00042_54087.png,1,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_00042_53226.png,1,
수직,P4,2,04,1,0,P4_2_04_00043_52213.png,1,
두 각도의 합 구하기,P4,1,02,1,0,P4_1_02_00043_37281.png,1,
두 각도의 합 구하기,P4,1,02,1,0,P4_1_02_00043_37285.png,1,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_00042_28262.png,1,
두 각도의 합 구하기,P4,1,02,1,0,P4_1_02_00042_28203.png,1,
원을 이용하여 여러 가지 모양 그리기,P3,2,03,1,0,P3_2_03_00043_53819.png,1,
사다리꼴 알아보기,P4,2,04,1,0,P4_2_04_00043_53957.png,1,
예각과 둔각 알아보기,P4,1,02,1,0,P4_1_02_00042_30335.png,1,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_00042_31034.png,1,
각도기를 이용하여 각도 재기,P4,1,02,1,0,P4_1_02_00042_31009.png,1,
직사각형의 성질 알아보기,P4,2,04,1,0,P4_2_04_00043_54361.png,1,
사각형의 나머지 한 각의 크기,P4,1,02,1,0,P4_1_02_00043_37687.png,1,
사다리꼴 알아보기,P4,2,04,1,0,P4_2_04_00042_56703.png,1,
사각형의 나머지 한 각의 크기,P4,1,02,1,0,P4_1_02_00042_31047.png,1,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00043_34733.png,1,
직사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00042_84238.png,1,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00042_25223.png,1,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00042_32797.png,1,
직각삼각형 알아보기,P3,1,02,1,0,P3_1_02_00043_35054.png,1,
두 각도의 차 구하기,P4,1,02,1,0,P4_1_02_00042_84296.png,1,
두 각도의 차 구하기,P4,1,02,1,0,P4_1_02_00042_28232.png,1,
마름모의 성질 알아보기,P4,2,04,1,0,P4_2_04_00043_54128.png,1,
평행사변형 알아보기,P4,2,04,1,0,P4_2_04_00042_56727.png,1,
원을 이용하여 여러 가지 모양 그리기,P3,2,03,1,0,P3_2_03_00043_53916.png,1,
삼각자와 각도기를 이용한 수선 긋기,P4,2,04,1,0,P4_2_04_00043_51936.png,1,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_00042_28703.png,1,
예각과 둔각 알아보기,P4,1,02,1,0,P4_1_02_00043_37168.png,1,
각 알아보기,P3,1,02,1,0,P3_1_02_00042_84229.png,1,
평행 알아보기,P4,2,04,1,0,P4_2_04_00043_52063.png,1,
각의 크기 비교하기,P4,1,02,1,0,P4_1_02_00042_83882.png,1,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_00042_30181.png,1,
직각 알아보기,P3,1,02,1,0,P3_1_02_00042_25130.png,1,
원을 이용하여 여러 가지 모양 그리기,P3,2,03,1,0,P3_2_03_00043_53846.png,1,
예각과 둔각 알아보기,P4,1,02,1,0,P4_1_02_00042_28272.png,1,
삼각자를 사용하여 평행선 긋기,P4,2,04,1,0,P4_2_04_00043_52108.png,1,
직각삼각형 알아보기,P3,1,02,1,0,P3_1_02_00043_35042.png,1,
직사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00043_35114.png,1,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_00042_30194.png,1,
직선 알아보기,P3,1,02,1,0,P3_1_02_00043_34903.png,1,
각 알아보기,P3,1,02,1,0,P3_1_02_00043_34933.png,1,
평행 알아보기,P4,2,04,1,0,P4_2_04_00043_52077.png,1,
삼각형의 변의 길이에 따라 분류하기,P4,2,02,1,0,P4_2_02_00043_37559.png,1,
삼각자와 각도기를 이용한 수선 긋기,P4,2,04,1,0,P4_2_04_00043_51963.png,1,
사각형의 네 각의 크기의 합 구하기,P4,1,02,1,0,P4_1_02_00042_30232.png,1,
원 그리기,P3,2,03,1,0,P3_2_03_00043_53386.png,1,
예각과 둔각 알아보기,P4,1,02,1,0,P4_1_02_00043_37147.png,1,
각 알아보기,P3,1,02,1,0,P3_1_02_00043_34962.png,1,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_00043_53589.png,1,
사다리꼴 알아보기,P4,2,04,1,0,P4_2_04_00042_55722.png,1,
삼각형을 각의 크기에 따라 분류하기,P4,2,02,1,0,P4_2_02_00042_99041.png,1,
수직,P4,2,04,1,0,P4_2_04_00043_51918.png,1,
사각형의 나머지 한 각의 크기,P4,1,02,1,0,P4_1_02_00042_98948.png,1,
수직,P4,2,04,1,0,P4_2_04_00043_51867.png,1,
직각삼각형 알아보기,P3,1,02,1,0,P3_1_02_00042_83855.png,1,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_00043_53540.png,1,
각 알아보기,P3,1,02,1,0,P3_1_02_00043_34939.png,1,
예각과 둔각 알아보기,P4,1,02,1,0,P4_1_02_00042_84327.png,1,
각도기와 자를 이용하여 각 그리기,P4,1,02,1,0,P4_1_02_00042_28178.png,1,
직사각형과 정사각형의 성질 활용,P4,2,04,1,0,P4_2_04_00043_54335.png,1,
정사각형의 성질 알아보기,P4,2,04,1,0,P4_2_04_00042_56780.png,1,
직사각형과 정사각형의 성질 활용,P4,2,04,1,0,P4_2_04_00043_54290.png,1,
삼각형을 각의 크기에 따라 분류하기,P4,2,02,1,0,P4_2_02_00042_28767.png,1,
각 알아보기,P3,1,02,1,0,P3_1_02_00042_83839.png,1,
사각형의 나머지 한 각의 크기,P4,1,02,1,0,P4_1_02_00042_28066.png,1,
정사각형의 성질 알아보기,P4,2,04,1,0,P4_2_04_00042_92179.png,1,
삼각형을 각의 크기에 따라 분류하기,P4,2,02,1,0,P4_2_02_00042_30391.png,1,
주어진 거리의 평행선 긋기,P4,2,04,1,0,P4_2_04_00044_36840.png,1,
두 각도의 차 구하기,P4,1,02,1,0,P4_1_02_00042_30143.png,1,
직각삼각형 알아보기,P3,1,02,1,0,P3_1_02_00043_34667.png,1,
각 알아보기,P3,1,02,1,0,P3_1_02_00043_34973.png,1,
예각과 둔각 알아보기,P4,1,02,1,0,P4_1_02_00042_27482.png,1,
예각과 둔각 알아보기,P4,1,02,1,0,P4_1_02_00042_30355.png,1,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_00043_53311.png,1,
직선 알아보기,P3,1,02,1,0,P3_1_02_00043_34635.png,1,
사각형의 나머지 한 각의 크기,P4,1,02,1,0,P4_1_02_00043_37389.png,1,
각도기를 이용하여 각도 재기,P4,1,02,1,0,P4_1_02_00043_37074.png,1,
수직,P4,2,04,1,0,P4_2_04_00043_51890.png,1,
두 각도의 합 구하기,P4,1,02,1,0,P4_1_02_00042_99024.png,1,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_00042_28316.png,1,
평행 알아보기,P4,2,04,1,0,P4_2_04_00043_52380.png,1,
삼각형을 각의 크기에 따라 분류하기,P4,2,02,1,0,P4_2_02_00042_83458.png,1,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_00042_98926.png,1,
각도기를 이용하여 각도 재기,P4,1,02,1,0,P4_1_02_00042_27959.png,1,
수직,P4,2,04,1,0,P4_2_04_00043_51881.png,1,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_00043_37333.png,1,
직사각형의 성질 알아보기,P4,2,04,1,0,P4_2_04_00043_54347.png,1,
삼각자를 사용하여 평행선 긋기,P4,2,04,1,0,P4_2_04_00043_52405.png,1,
직사각형의 성질 알아보기,P4,2,04,1,0,P4_2_04_00043_54369.png,1,
직사각형과 정사각형의 성질 활용,P4,2,04,1,0,P4_2_04_00042_92175.png,1,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00042_25236.png,1,
평행사변형 알아보기,P4,2,04,1,0,P4_2_04_00043_54035.png,1,
직사각형과 정사각형의 성질 활용,P4,2,04,1,0,P4_2_04_00043_54346.png,1,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_00043_53294.png,1,
마름모의 성질 알아보기,P4,2,04,1,0,P4_2_04_00043_54230.png,1,
수직,P4,2,04,1,0,P4_2_04_00043_52184.png,1,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00042_25227.png,1,
수직,P4,2,04,1,0,P4_2_04_00043_51938.png,1,
수직,P4,2,04,1,0,P4_2_04_00043_51874.png,1,
이등변삼각형의 성질 알아보기,P4,2,02,1,0,P4_2_02_00043_37874.png,1,
사각형의 나머지 한 각의 크기,P4,1,02,1,0,P4_1_02_00042_29743.png,1,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_00043_37770.png,1,
직각삼각형 알아보기,P3,1,02,1,0,P3_1_02_00042_25502.png,1,
삼각형을 각의 크기에 따라 분류하기,P4,2,02,1,0,P4_2_02_00043_37821.png,1,
평행 알아보기,P4,2,04,1,0,P4_2_04_00043_52081.png,1,
마름모의 성질 알아보기,P4,2,04,1,0,P4_2_04_00042_55786.png,1,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_00043_53316.png,1,
사각형의 네 각의 크기의 합 구하기,P4,1,02,1,0,P4_1_02_00043_37384.png,1,
각도를 나타내는 단위 알아보기,P4,1,02,1,0,P4_1_02_00042_28085.png,1,
직각삼각형 알아보기,P3,1,02,1,0,P3_1_02_00043_00026.png,1,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_00043_53730.png,1,
삼각자를 사용하여 평행선 긋기,P4,2,04,1,0,P4_2_04_00043_52406.png,1,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_00043_53700.png,1,
이등변삼각형의 성질 알아보기,P4,2,02,1,0,P4_2_02_00043_37682.png,1,
삼각형의 세 각의 크기의 합 구하기,P4,1,02,1,0,P4_1_02_00043_37339.png,1,
예각과 둔각 알아보기,P4,1,02,1,0,P4_1_02_00042_28690.png,1,
사각형의 네 각의 크기의 합 구하기,P4,1,02,1,0,P4_1_02_00043_37391.png,1,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_00042_30193.png,1,
직사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00042_25205.png,1,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_00043_53549.png,1,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_00043_53744.png,1,
직선 알아보기,P3,1,02,1,0,P3_1_02_00043_34858.png,1,
각도의 합 또는 차의 활용,P4,1,02,1,0,P4_1_02_00042_30168.png,1,
직사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00043_35124.png,1,
